0,0.0,0.0,0.0,-0.1326669305562973,-0.12358580529689789,-0.025605224072933197,-0.23932002484798431,-0.3737535774707794,-0.07066957652568817,-0.33546900749206543,-0.5262355804443359,-0.12054048478603363,-0.41049930453300476,-0.6528905630111694,-0.16935107111930847,0.06983473151922226,-0.6511963605880737,-0.10070491582155228,-0.0450812391936779,-0.9027440547943115,-0.20511439442634583,-0.20837417244911194,-0.9151614904403687,-0.27337196469306946,-0.3316999077796936,-0.8432245254516602,-0.31342217326164246,0.1213270053267479,-0.5972653031349182,-0.1460486501455307,-0.019874045625329018,-0.9313163161277771,-0.2642512917518616,-0.21133100986480713,-0.9220667481422424,-0.32424068450927734,-0.33072176575660706,-0.8245471119880676,-0.34933382272720337,0.14423319697380066,-0.4755963087081909,-0.19590121507644653,0.04419534653425217,-0.8000534772872925,-0.30805665254592896,-0.14138497412204742,-0.813055157661438,-0.3513832986354828,-0.2687177360057831,-0.7581208944320679,-0.3640112578868866,0.1280427873134613,-0.3076252341270447,-0.24480962753295898,0.12584294378757477,-0.46318408846855164,-0.3565789759159088,0.05347798392176628,-0.552463173866272,-0.4100714325904846,-0.015327688306570053,-0.5995240807533264,-0.4331279993057251
0,0.0,0.0,0.0,-0.1536305844783783,-0.16746607422828674,-0.030023735016584396,-0.26620686054229736,-0.4238903820514679,-0.07494562864303589,-0.36750662326812744,-0.5786975622177124,-0.12519310414791107,-0.4222862720489502,-0.7049576640129089,-0.16905026137828827,0.05116976797580719,-0.6936414241790771,-0.053473323583602905,-0.09442666918039322,-0.9166479706764221,-0.16082392632961273,-0.2571380138397217,-0.9354214668273926,-0.24117153882980347,-0.38168445229530334,-0.8690547347068787,-0.28422778844833374,0.07829675823450089,-0.6505491733551025,-0.0856497660279274,-0.11046729981899261,-0.9545560479164124,-0.18774330615997314,-0.29522252082824707,-0.9234527349472046,-0.24510955810546875,-0.3940335810184479,-0.8239011764526367,-0.2689758241176605,0.08704841136932373,-0.5518709421157837,-0.12672564387321472,-0.053600993007421494,-0.8436518907546997,-0.22043417394161224,-0.2393619865179062,-0.8421502113342285,-0.2507285475730896,-0.351877897977829,-0.7728427648544312,-0.2512381672859192,0.06253030896186829,-0.4157812297344208,-0.16962166130542755,-0.014963637106120586,-0.6097643375396729,-0.2457357794046402,-0.12436099350452423,-0.6978785395622253,-0.2735307514667511,-0.21140706539154053,-0.730617105960846,-0.2769052982330322
0,0.0,0.0,0.0,-0.17649053037166595,-0.2019374966621399,-0.01445755921304226,-0.2881661355495453,-0.45124053955078125,-0.05144740641117096,-0.3888204097747803,-0.6062286496162415,-0.0989912822842598,-0.44540905952453613,-0.7331501841545105,-0.14053745567798615,0.01660962775349617,-0.7097030282020569,-0.016205575317144394,-0.1391386091709137,-0.9261623620986938,-0.10592147707939148,-0.29176294803619385,-0.9350728392601013,-0.18191400170326233,-0.40630075335502625,-0.8805081248283386,-0.2252945601940155,0.045167867094278336,-0.6755976676940918,-0.05218643322587013,-0.16116152703762054,-0.9667471647262573,-0.1368396133184433,-0.33232420682907104,-0.9225565195083618,-0.1960868388414383,-0.42069926857948303,-0.8246291279792786,-0.22751732170581818,0.05063215270638466,-0.59892737865448,-0.09560588747262955,-0.1171327456831932,-0.878043532371521,-0.16954593360424042,-0.2921098470687866,-0.8656409382820129,-0.19852693378925323,-0.39401644468307495,-0.7837687134742737,-0.2047564536333084,0.016816500574350357,-0.4908578097820282,-0.140621617436409,-0.09282536059617996,-0.6965447664260864,-0.19566930830478668,-0.2231399267911911,-0.7576398849487305,-0.21350449323654175,-0.3220568299293518,-0.7502847909927368,-0.215902179479599
0,0.0,0.0,0.0,-0.17174865305423737,-0.2247631549835205,0.00877807755023241,-0.2854778468608856,-0.47299331426620483,-0.018712399527430534,-0.38857847452163696,-0.6333299875259399,-0.06338737159967422,-0.46276578307151794,-0.7596094608306885,-0.1044144555926323,0.012597452849149704,-0.7253472208976746,0.027051378041505814,-0.14400623738765717,-0.9265463948249817,-0.05441037937998772,-0.2916375696659088,-0.9368103742599487,-0.1306200921535492,-0.40172913670539856,-0.8935202956199646,-0.17462387681007385,0.04455456882715225,-0.694042980670929,-0.019633349031209946,-0.15606260299682617,-0.9731284379959106,-0.09655886888504028,-0.3222038149833679,-0.9335266947746277,-0.15720213949680328,-0.41895344853401184,-0.8378933668136597,-0.19002924859523773,0.05319344624876976,-0.6268688440322876,-0.07353060692548752,-0.11452590674161911,-0.8950055241584778,-0.1379188448190689,-0.28490403294563293,-0.8735951781272888,-0.16459232568740845,-0.3891972303390503,-0.7899956107139587,-0.17058074474334717,0.025490043684840202,-0.5313625335693359,-0.12796713411808014,-0.08652091771364212,-0.7317602038383484,-0.17166364192962646,-0.21120141446590424,-0.7818801403045654,-0.18307754397392273,-0.30891549587249756,-0.7709044218063354,-0.18228697776794434
0,0.0,0.0,0.0,-0.17818374931812286,-0.23055870831012726,0.018086180090904236,-0.28832298517227173,-0.4772771894931793,-0.003182397922500968,-0.3867918848991394,-0.6395008563995361,-0.04440861567854881,-0.45815542340278625,-0.7671850323677063,-0.08242139965295792,0.009758486412465572,-0.7317838072776794,0.04175259917974472,-0.14850257337093353,-0.9301400184631348,-0.03383612632751465,-0.29421404004096985,-0.9328581690788269,-0.10707064718008041,-0.39972352981567383,-0.8808404207229614,-0.14989417791366577,0.0455222949385643,-0.7057713866233826,-0.00824958086013794,-0.15746372938156128,-0.9733717441558838,-0.07428739219903946,-0.32088571786880493,-0.9382907748222351,-0.1290067583322525,-0.4132426381111145,-0.8469407558441162,-0.1609533578157425,0.0549846850335598,-0.638715922832489,-0.06548799574375153,-0.11843215674161911,-0.9028106927871704,-0.12283070385456085,-0.28755635023117065,-0.8838828206062317,-0.14326944947242737,-0.3877685070037842,-0.8040125966072083,-0.14772111177444458,0.024939201772212982,-0.5435819625854492,-0.12314797937870026,-0.09254781156778336,-0.7430112361907959,-0.16332340240478516,-0.221779465675354,-0.7866702675819397,-0.16975010931491852,-0.3201577663421631,-0.7690420150756836,-0.16627147793769836
0,0.0,0.0,0.0,-0.17806866765022278,-0.2284235656261444,0.02123030461370945,-0.28558263182640076,-0.479515016078949,0.0028723839204758406,-0.3811212182044983,-0.6395284533500671,-0.0373762808740139,-0.45415881276130676,-0.7639628648757935,-0.07457691431045532,-0.0017059592064470053,-0.7339438796043396,0.04930742830038071,-0.15338239073753357,-0.9281796216964722,-0.02974272519350052,-0.2994101345539093,-0.9313921928405762,-0.10377994179725647,-0.4016307592391968,-0.8823704123497009,-0.14611433446407318,0.03522065654397011,-0.7075244188308716,-0.004190397914499044,-0.15739963948726654,-0.9744952321052551,-0.07647723704576492,-0.3248506486415863,-0.9364696741104126,-0.13227495551109314,-0.41679224371910095,-0.8436660170555115,-0.16177797317504883,0.046834636479616165,-0.6433786153793335,-0.06579773873090744,-0.11981958150863647,-0.907264769077301,-0.12823359668254852,-0.29179322719573975,-0.882866382598877,-0.14945264160633087,-0.3896236717700958,-0.799939751625061,-0.15150046348571777,0.02088235504925251,-0.5505418181419373,-0.12788720428943634,-0.08762086182832718,-0.7555496692657471,-0.17009001970291138,-0.21550403535366058,-0.8030624985694885,-0.17742207646369934,-0.31012168526649475,-0.7877315878868103,-0.17336688935756683
0,0.0,0.0,0.0,-0.1782236099243164,-0.2268005609512329,0.024789959192276,-0.2869560718536377,-0.48178398609161377,0.006688386667519808,-0.38049307465553284,-0.644454836845398,-0.03426661714911461,-0.45095065236091614,-0.7671827673912048,-0.07259893417358398,-0.012529819272458553,-0.7347748279571533,0.05103069543838501,-0.1654987782239914,-0.933929979801178,-0.029389644041657448,-0.3105270266532898,-0.9305674433708191,-0.10409898310899734,-0.4087708294391632,-0.875657856464386,-0.14739103615283966,0.024792522192001343,-0.7061576843261719,-0.005406899843364954,-0.1715175360441208,-0.9783289432525635,-0.08239879459142685,-0.3374953866004944,-0.9305973052978516,-0.14172326028347015,-0.42460355162620544,-0.8335835933685303,-0.1733403354883194,0.0375775508582592,-0.6390455961227417,-0.06947699189186096,-0.12948736548423767,-0.9071160554885864,-0.1347207874059677,-0.3018585741519928,-0.8783120512962341,-0.1568637490272522,-0.3993017077445984,-0.7936809659004211,-0.15923739969730377,0.01372069213539362,-0.5433292388916016,-0.13379576802253723,-0.08261004835367203,-0.7572230100631714,-0.17817184329032898,-0.2006109207868576,-0.8208250403404236,-0.18795688450336456,-0.28911110758781433,-0.8247420787811279,-0.18605543673038483
0,0.0,0.0,0.0,-0.1870214343070984,-0.22590738534927368,0.029289448633790016,-0.2933914363384247,-0.48131096363067627,0.014791810885071754,-0.38563087582588196,-0.6427006721496582,-0.025031642988324165,-0.44989821314811707,-0.7722113132476807,-0.061721958220005035,-0.01993233896791935,-0.7378149628639221,0.05937022715806961,-0.1675199717283249,-0.9422389268875122,-0.019666684791445732,-0.3126818835735321,-0.935602068901062,-0.09152083098888397,-0.41192904114723206,-0.8769669532775879,-0.1315978318452835,0.0188592579215765,-0.7101984620094299,-9.915139526128769e-05,-0.176611065864563,-0.9815212488174438,-0.07365074008703232,-0.343059778213501,-0.9283779263496399,-0.12840522825717926,-0.42717114090919495,-0.8257626295089722,-0.1558648943901062,0.0323474183678627,-0.6463519334793091,-0.06793123483657837,-0.13905863463878632,-0.9121047258377075,-0.1297702193260193,-0.30977386236190796,-0.8733744621276855,-0.1481395661830902,-0.4019751250743866,-0.7794153690338135,-0.14794862270355225,0.006495460402220488,-0.5563960671424866,-0.136114701628685,-0.10465336591005325,-0.763300895690918,-0.17661896347999573,-0.23059889674186707,-0.8021489977836609,-0.18170863389968872,-0.32076209783554077,-0.7762720584869385,-0.17595848441123962
0,0.0,0.0,0.0,-0.19386610388755798,-0.23528501391410828,0.031988974660634995,-0.29809823632240295,-0.4803536534309387,0.018630675971508026,-0.38970765471458435,-0.6410294771194458,-0.021249989047646523,-0.45349565148353577,-0.7735641598701477,-0.05782708153128624,-0.02110816165804863,-0.7424509525299072,0.06786099076271057,-0.16561724245548248,-0.9456100463867188,-0.006171887274831533,-0.3106013536453247,-0.9330571293830872,-0.076060950756073,-0.40827852487564087,-0.8676623106002808,-0.11524361371994019,0.018114054575562477,-0.7160811424255371,0.008720005862414837,-0.1718732863664627,-0.9835700392723083,-0.055222608149051666,-0.33607715368270874,-0.9290660619735718,-0.10583733767271042,-0.41768360137939453,-0.8239233493804932,-0.1329408586025238,0.02997070923447609,-0.652693510055542,-0.05905677005648613,-0.13937214016914368,-0.9161021709442139,-0.11319103091955185,-0.3078862428665161,-0.8736376762390137,-0.1281869113445282,-0.3974742293357849,-0.7746220827102661,-0.12815459072589874,-0.0021053950767964125,-0.5628169178962708,-0.1273527890443802,-0.11376655101776123,-0.769375205039978,-0.16029614210128784,-0.24243757128715515,-0.7927498817443848,-0.16002658009529114,-0.33495858311653137,-0.7458407878875732,-0.15208618342876434
0,0.0,0.0,0.0,-0.19233880937099457,-0.23587949573993683,0.030908800661563873,-0.2959824502468109,-0.4769972562789917,0.016120363026857376,-0.3868362009525299,-0.6350220441818237,-0.024280132725834846,-0.45096826553344727,-0.7648517489433289,-0.06173361837863922,-0.015880895778536797,-0.7474285960197449,0.062379367649555206,-0.1613970398902893,-0.9504657983779907,-0.011909405700862408,-0.3077445328235626,-0.9429835081100464,-0.08183576166629791,-0.40352022647857666,-0.8800990581512451,-0.12123486399650574,0.01973169483244419,-0.7211313843727112,0.004586963448673487,-0.16844746470451355,-0.9836023449897766,-0.058171890676021576,-0.3321323096752167,-0.9370664358139038,-0.10767805576324463,-0.41442179679870605,-0.837913453578949,-0.1350402981042862,0.02734595350921154,-0.6570231914520264,-0.06161726266145706,-0.1422029286623001,-0.91551673412323,-0.11457636952400208,-0.3091493248939514,-0.8805742263793945,-0.12927936017513275,-0.39933544397354126,-0.7881826758384705,-0.13017049431800842,-0.007262843661010265,-0.5662879943847656,-0.12843002378940582,-0.11844541877508163,-0.768933117389679,-0.1601576954126358,-0.24398501217365265,-0.7961469888687134,-0.16007459163665771,-0.3357061445713043,-0.7559234499931335,-0.1529540717601776
